"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.16922,0.0042098,0,0.0065687,1,0.371,0.5,0.371,0.05
-0.16956,0.004258,0,0.0064604,1,0.372,0.5,0.372,0.05
-0.1699,0.0043062,0,0.0063521,1,0.373,0.5,0.373,0.05
-0.17024,0.0043543,0,0.0062438,1,0.374,0.5,0.374,0.05
-0.17058,0.0044025,0,0.0061355,1,0.375,0.5,0.375,0.05
-0.17092,0.0044506,0,0.0060271,1,0.376,0.5,0.376,0.05
-0.17126,0.0044988,0,0.0059188,1,0.377,0.5,0.377,0.05
-0.1716,0.0045469,0,0.0058105,1,0.378,0.5,0.378,0.05
-0.17194,0.0045951,0,0.0057022,1,0.379,0.5,0.379,0.05
-0.17228,0.0046432,0,0.0055939,1,0.38,0.5,0.38,0.05
-0.17262,0.0046914,0,0.0054856,1,0.381,0.5,0.381,0.05
-0.17296,0.0047396,0,0.0053773,1,0.382,0.5,0.382,0.05
-0.1733,0.0047877,0,0.005269,1,0.383,0.5,0.383,0.05
-0.17364,0.0048359,0,0.0051607,1,0.384,0.5,0.384,0.05
-0.17398,0.004884,0,0.0050524,1,0.385,0.5,0.385,0.05
-0.17432,0.0049322,0,0.004944,1,0.386,0.5,0.386,0.05
-0.17466,0.0049803,0,0.0048357,1,0.387,0.5,0.387,0.05
-0.175,0.0050285,0,0.0047274,1,0.388,0.5,0.388,0.05
-0.17534,0.0050766,0,0.0046191,1,0.389,0.5,0.389,0.05
-0.17568,0.0051248,0,0.0045108,1,0.39,0.5,0.39,0.05
-0.17602,0.0051729,0,0.0044025,1,0.391,0.5,0.391,0.05
-0.17636,0.0052211,0,0.0042942,1,0.392,0.5,0.392,0.05
-0.1767,0.0052693,0,0.0041859,1,0.393,0.5,0.393,0.05
-0.17704,0.0053174,0,0.0040776,1,0.394,0.5,0.394,0.05
-0.17738,0.0053656,0,0.0039693,1,0.395,0.5,0.395,0.05
-0.17772,0.0054137,0,0.0038609,1,0.396,0.5,0.396,0.05
-0.17806,0.0054619,0,0.0037526,1,0.397,0.5,0.397,0.05
-0.1784,0.00551,0,0.0036443,1,0.398,0.5,0.398,0.05
-0.17874,0.0055582,0,0.003536,1,0.399,0.5,0.399,0.05
-0.17908,0.0056063,0,0.0034277,1,0.4,0.5,0.4,0.05
-0.17938,0.0056671,0,0.0032932,1,0.401,0.5,0.401,0.05
-0.17968,0.0057279,0,0.0031588,1,0.402,0.5,0.402,0.05
-0.17998,0.0057886,0,0.0030243,1,0.403,0.5,0.403,0.05
-0.18028,0.0058494,0,0.0028898,1,0.404,0.5,0.404,0.05
-0.18058,0.0059102,0,0.0027553,1,0.405,0.5,0.405,0.05
-0.18088,0.0059709,0,0.0026209,1,0.406,0.5,0.406,0.05
-0.18118,0.0060317,0,0.0024864,1,0.407,0.5,0.407,0.05
-0.18148,0.0060925,0,0.0023519,1,0.408,0.5,0.408,0.05
-0.18178,0.0061532,0,0.0022174,1,0.409,0.5,0.409,0.05
-0.18208,0.006214,0,0.002083,1,0.41,0.5,0.41,0.05
-0.18238,0.0062748,0,0.0019485,1,0.411,0.5,0.411,0.05
-0.18268,0.0063355,0,0.001814,1,0.412,0.5,0.412,0.05
-0.18298,0.0063963,0,0.0016796,1,0.413,0.5,0.413,0.05
-0.18328,0.0064571,0,0.0015451,1,0.414,0.5,0.414,0.05
-0.18358,0.0065178,0,0.0014106,1,0.415,0.5,0.415,0.05
-0.18388,0.0065786,0,0.0012761,1,0.416,0.5,0.416,0.05
-0.18418,0.0066394,0,0.0011417,1,0.417,0.5,0.417,0.05
-0.18448,0.0067001,0,0.0010072,1,0.418,0.5,0.418,0.05
-0.18478,0.0067609,0,0.00087272,1,0.419,0.5,0.419,0.05
-0.18508,0.0068217,0,0.00073825,1,0.42,0.5,0.42,0.05
-0.18538,0.0068824,0,0.00060377,1,0.421,0.5,0.421,0.05
-0.18568,0.0069432,0,0.0004693,1,0.422,0.5,0.422,0.05
-0.18598,0.007004,0,0.00033483,1,0.423,0.5,0.423,0.05
-0.18628,0.0070647,0,0.00020036,1,0.424,0.5,0.424,0.05
-0.18658,0.0071255,0,6.5882e-05,1,0.425,0.5,0.425,0.05
-0.18688,0.0071863,0,-6.8589e-05,1,0.426,0.5,0.426,0.05
-0.18718,0.007247,0,-0.00020306,1,0.427,0.5,0.427,0.05
-0.18748,0.0073078,0,-0.00033754,1,0.428,0.5,0.428,0.05
-0.18777,0.0073686,0,-0.00047201,1,0.429,0.5,0.429,0.05
-0.18807,0.0074293,0,-0.00060648,1,0.43,0.5,0.43,0.05
-0.18837,0.0074901,0,-0.00074095,1,0.431,0.5,0.431,0.05
-0.18867,0.0075509,0,-0.00087543,1,0.432,0.5,0.432,0.05
-0.18897,0.0076116,0,-0.0010099,1,0.433,0.5,0.433,0.05
-0.18923,0.0076812,0,-0.0011635,1,0.434,0.5,0.434,0.05
-0.18948,0.0077552,0,-0.0013268,1,0.435,0.5,0.435,0.05
-0.18972,0.0078292,0,-0.00149,1,0.436,0.5,0.436,0.05
-0.18996,0.0079031,0,-0.0016532,1,0.437,0.5,0.437,0.05
-0.1902,0.0079771,0,-0.0018164,1,0.438,0.5,0.438,0.05
-0.19044,0.0080511,0,-0.0019796,1,0.439,0.5,0.439,0.05
-0.19068,0.0081251,0,-0.0021429,1,0.44,0.5,0.44,0.05
-0.19092,0.0081991,0,-0.0023061,1,0.441,0.5,0.441,0.05
-0.19116,0.008273,0,-0.0024693,1,0.442,0.5,0.442,0.05
-0.1914,0.008347,0,-0.0026325,1,0.443,0.5,0.443,0.05
-0.19164,0.008421,0,-0.0027957,1,0.444,0.5,0.444,0.05
-0.19188,0.008495,0,-0.0029589,1,0.445,0.5,0.445,0.05
-0.19213,0.008569,0,-0.0031222,1,0.446,0.5,0.446,0.05
-0.19237,0.0086429,0,-0.0032854,1,0.447,0.5,0.447,0.05
-0.19261,0.0087169,0,-0.0034486,1,0.448,0.5,0.448,0.05
-0.19285,0.0087909,0,-0.0036118,1,0.449,0.5,0.449,0.05
-0.19309,0.0088649,0,-0.003775,1,0.45,0.5,0.45,0.05
-0.19333,0.0089389,0,-0.0039383,1,0.451,0.5,0.451,0.05
-0.19357,0.0090128,0,-0.0041015,1,0.452,0.5,0.452,0.05
-0.19381,0.0090868,0,-0.0042647,1,0.453,0.5,0.453,0.05
-0.19405,0.0091608,0,-0.0044279,1,0.454,0.5,0.454,0.05
-0.19429,0.0092348,0,-0.0045911,1,0.455,0.5,0.455,0.05
-0.19453,0.0093088,0,-0.0047544,1,0.456,0.5,0.456,0.05
-0.19478,0.0093827,0,-0.0049176,1,0.457,0.5,0.457,0.05
-0.19502,0.0094567,0,-0.0050808,1,0.458,0.5,0.458,0.05
-0.19526,0.0095307,0,-0.005244,1,0.459,0.5,0.459,0.05
-0.1955,0.0096047,0,-0.0054072,1,0.46,0.5,0.46,0.05
-0.19574,0.0096787,0,-0.0055705,1,0.461,0.5,0.461,0.05
-0.19598,0.0097526,0,-0.0057337,1,0.462,0.5,0.462,0.05
-0.19622,0.0098266,0,-0.0058969,1,0.463,0.5,0.463,0.05
-0.19646,0.0099006,0,-0.0060601,1,0.464,0.5,0.464,0.05
-0.1967,0.0099746,0,-0.0062233,1,0.465,0.5,0.465,0.05
-0.19694,0.010049,0,-0.0063865,1,0.466,0.5,0.466,0.05
-0.19716,0.010127,0,-0.0065598,1,0.467,0.5,0.467,0.05
-0.19732,0.010214,0,-0.0067532,1,0.468,0.5,0.468,0.05
-0.19747,0.0103,0,-0.0069467,1,0.469,0.5,0.469,0.05
-0.19763,0.010387,0,-0.0071401,1,0.47,0.5,0.47,0.05
-0.19779,0.010474,0,-0.0073335,1,0.471,0.5,0.471,0.05
-0.19795,0.010561,0,-0.0075269,1,0.472,0.5,0.472,0.05
-0.19811,0.010647,0,-0.0077203,1,0.473,0.5,0.473,0.05
-0.19827,0.010734,0,-0.0079137,1,0.474,0.5,0.474,0.05
-0.19843,0.010821,0,-0.0081071,1,0.475,0.5,0.475,0.05
-0.19858,0.010908,0,-0.0083006,1,0.476,0.5,0.476,0.05
-0.19874,0.010995,0,-0.008494,1,0.477,0.5,0.477,0.05
-0.1989,0.011081,0,-0.0086874,1,0.478,0.5,0.478,0.05
-0.19906,0.011168,0,-0.0088808,1,0.479,0.5,0.479,0.05
-0.19922,0.011255,0,-0.0090742,1,0.48,0.5,0.48,0.05
-0.19938,0.011342,0,-0.0092676,1,0.481,0.5,0.481,0.05
-0.19954,0.011429,0,-0.009461,1,0.482,0.5,0.482,0.05
-0.1997,0.011515,0,-0.0096544,1,0.483,0.5,0.483,0.05
-0.19985,0.011602,0,-0.0098479,1,0.484,0.5,0.484,0.05
-0.20001,0.011689,0,-0.010041,1,0.485,0.5,0.485,0.05
-0.20017,0.011776,0,-0.010235,1,0.486,0.5,0.486,0.05
-0.20033,0.011862,0,-0.010428,1,0.487,0.5,0.487,0.05
-0.20049,0.011949,0,-0.010622,1,0.488,0.5,0.488,0.05
-0.20065,0.012036,0,-0.010815,1,0.489,0.5,0.489,0.05
-0.20081,0.012123,0,-0.011008,1,0.49,0.5,0.49,0.05
-0.20096,0.01221,0,-0.011202,1,0.491,0.5,0.491,0.05
-0.20112,0.012296,0,-0.011395,1,0.492,0.5,0.492,0.05
-0.20128,0.012383,0,-0.011589,1,0.493,0.5,0.493,0.05
-0.20144,0.01247,0,-0.011782,1,0.494,0.5,0.494,0.05
-0.2016,0.012557,0,-0.011975,1,0.495,0.5,0.495,0.05
-0.20176,0.012643,0,-0.012169,1,0.496,0.5,0.496,0.05
-0.20192,0.01273,0,-0.012362,1,0.497,0.5,0.497,0.05
-0.20207,0.012817,0,-0.012556,1,0.498,0.5,0.498,0.05
-0.20223,0.012904,0,-0.012749,1,0.499,0.5,0.499,0.05
-0.20239,0.012991,0,-0.012942,1,0.5,0.5,0.5,0.05
-0.20244,0.013088,0,-0.013166,1,0.501,0.5,0.501,0.05
-0.20249,0.013186,0,-0.013389,1,0.502,0.5,0.502,0.05
-0.20253,0.013284,0,-0.013612,1,0.503,0.5,0.503,0.05
-0.20258,0.013382,0,-0.013836,1,0.504,0.5,0.504,0.05
-0.20263,0.013479,0,-0.014059,1,0.505,0.5,0.505,0.05
-0.20268,0.013577,0,-0.014282,1,0.506,0.5,0.506,0.05
-0.20272,0.013675,0,-0.014506,1,0.507,0.5,0.507,0.05
-0.20277,0.013772,0,-0.014729,1,0.508,0.5,0.508,0.05
-0.20282,0.01387,0,-0.014952,1,0.509,0.5,0.509,0.05
-0.20287,0.013968,0,-0.015176,1,0.51,0.5,0.51,0.05
-0.20291,0.014066,0,-0.015399,1,0.511,0.5,0.511,0.05
-0.20296,0.014163,0,-0.015622,1,0.512,0.5,0.512,0.05
-0.20301,0.014261,0,-0.015845,1,0.513,0.5,0.513,0.05
-0.20306,0.014359,0,-0.016069,1,0.514,0.5,0.514,0.05
-0.2031,0.014457,0,-0.016292,1,0.515,0.5,0.515,0.05
-0.20315,0.014554,0,-0.016515,1,0.516,0.5,0.516,0.05
-0.2032,0.014652,0,-0.016739,1,0.517,0.5,0.517,0.05
-0.20325,0.01475,0,-0.016962,1,0.518,0.5,0.518,0.05
-0.2033,0.014848,0,-0.017185,1,0.519,0.5,0.519,0.05
-0.20334,0.014945,0,-0.017409,1,0.52,0.5,0.52,0.05
-0.20339,0.015043,0,-0.017632,1,0.521,0.5,0.521,0.05
-0.20344,0.015141,0,-0.017855,1,0.522,0.5,0.522,0.05
-0.20349,0.015239,0,-0.018078,1,0.523,0.5,0.523,0.05
-0.20353,0.015336,0,-0.018302,1,0.524,0.5,0.524,0.05
-0.20358,0.015434,0,-0.018525,1,0.525,0.5,0.525,0.05
-0.20363,0.015532,0,-0.018748,1,0.526,0.5,0.526,0.05
-0.20368,0.01563,0,-0.018972,1,0.527,0.5,0.527,0.05
-0.20372,0.015727,0,-0.019195,1,0.528,0.5,0.528,0.05
-0.20377,0.015825,0,-0.019418,1,0.529,0.5,0.529,0.05
-0.20382,0.015923,0,-0.019642,1,0.53,0.5,0.53,0.05
-0.20387,0.01602,0,-0.019865,1,0.531,0.5,0.531,0.05
-0.20391,0.016118,0,-0.020088,1,0.532,0.5,0.532,0.05
-0.20396,0.016216,0,-0.020312,1,0.533,0.5,0.533,0.05
-0.20391,0.016319,0,-0.020553,1,0.534,0.5,0.534,0.05
-0.20381,0.016424,0,-0.020803,1,0.535,0.5,0.535,0.05
-0.20372,0.016529,0,-0.021053,1,0.536,0.5,0.536,0.05
-0.20362,0.016634,0,-0.021304,1,0.537,0.5,0.537,0.05
-0.20352,0.016739,0,-0.021554,1,0.538,0.5,0.538,0.05
-0.20342,0.016844,0,-0.021804,1,0.539,0.5,0.539,0.05
-0.20332,0.016949,0,-0.022054,1,0.54,0.5,0.54,0.05
-0.20323,0.017054,0,-0.022305,1,0.541,0.5,0.541,0.05
-0.20313,0.017159,0,-0.022555,1,0.542,0.5,0.542,0.05
-0.20303,0.017264,0,-0.022805,1,0.543,0.5,0.543,0.05
-0.20293,0.017369,0,-0.023055,1,0.544,0.5,0.544,0.05
-0.20283,0.017474,0,-0.023306,1,0.545,0.5,0.545,0.05
-0.20274,0.017579,0,-0.023556,1,0.546,0.5,0.546,0.05
-0.20264,0.017684,0,-0.023806,1,0.547,0.5,0.547,0.05
-0.20254,0.017789,0,-0.024056,1,0.548,0.5,0.548,0.05
-0.20244,0.017894,0,-0.024307,1,0.549,0.5,0.549,0.05
-0.20234,0.017999,0,-0.024557,1,0.55,0.5,0.55,0.05
-0.20225,0.018104,0,-0.024807,1,0.551,0.5,0.551,0.05
-0.20215,0.018209,0,-0.025057,1,0.552,0.5,0.552,0.05
-0.20205,0.018314,0,-0.025308,1,0.553,0.5,0.553,0.05
-0.20195,0.018419,0,-0.025558,1,0.554,0.5,0.554,0.05
-0.20186,0.018525,0,-0.025808,1,0.555,0.5,0.555,0.05
-0.20176,0.01863,0,-0.026058,1,0.556,0.5,0.556,0.05
-0.20166,0.018735,0,-0.026309,1,0.557,0.5,0.557,0.05
-0.20156,0.01884,0,-0.026559,1,0.558,0.5,0.558,0.05
-0.20146,0.018945,0,-0.026809,1,0.559,0.5,0.559,0.05
-0.20137,0.01905,0,-0.027059,1,0.56,0.5,0.56,0.05
-0.20127,0.019155,0,-0.02731,1,0.561,0.5,0.561,0.05
-0.20117,0.01926,0,-0.02756,1,0.562,0.5,0.562,0.05
-0.20107,0.019365,0,-0.02781,1,0.563,0.5,0.563,0.05
-0.20097,0.01947,0,-0.02806,1,0.564,0.5,0.564,0.05
-0.20088,0.019575,0,-0.028311,1,0.565,0.5,0.565,0.05
-0.20078,0.01968,0,-0.028561,1,0.566,0.5,0.566,0.05
-0.20062,0.019786,0,-0.028818,1,0.567,0.5,0.567,0.05
-0.20034,0.019892,0,-0.029089,1,0.568,0.5,0.568,0.05
-0.20005,0.019999,0,-0.02936,1,0.569,0.5,0.569,0.05
-0.19977,0.020105,0,-0.029631,1,0.57,0.5,0.57,0.05
-0.19949,0.020212,0,-0.029902,1,0.571,0.5,0.571,0.05
-0.1992,0.020318,0,-0.030173,1,0.572,0.5,0.572,0.05
-0.19892,0.020425,0,-0.030443,1,0.573,0.5,0.573,0.05
-0.19863,0.020532,0,-0.030714,1,0.574,0.5,0.574,0.05
-0.19835,0.020638,0,-0.030985,1,0.575,0.5,0.575,0.05
-0.19807,0.020745,0,-0.031256,1,0.576,0.5,0.576,0.05
-0.19778,0.020851,0,-0.031527,1,0.577,0.5,0.577,0.05
-0.1975,0.020958,0,-0.031798,1,0.578,0.5,0.578,0.05
-0.19722,0.021064,0,-0.032069,1,0.579,0.5,0.579,0.05
-0.19693,0.021171,0,-0.03234,1,0.58,0.5,0.58,0.05
-0.19665,0.021278,0,-0.032611,1,0.581,0.5,0.581,0.05
-0.19637,0.021384,0,-0.032882,1,0.582,0.5,0.582,0.05
-0.19608,0.021491,0,-0.033153,1,0.583,0.5,0.583,0.05
-0.1958,0.021597,0,-0.033423,1,0.584,0.5,0.584,0.05
-0.19552,0.021704,0,-0.033694,1,0.585,0.5,0.585,0.05
-0.19523,0.02181,0,-0.033965,1,0.586,0.5,0.586,0.05
-0.19495,0.021917,0,-0.034236,1,0.587,0.5,0.587,0.05
-0.19467,0.022024,0,-0.034507,1,0.588,0.5,0.588,0.05
-0.19438,0.02213,0,-0.034778,1,0.589,0.5,0.589,0.05
-0.1941,0.022237,0,-0.035049,1,0.59,0.5,0.59,0.05
-0.19382,0.022343,0,-0.03532,1,0.591,0.5,0.591,0.05
-0.19353,0.02245,0,-0.035591,1,0.592,0.5,0.592,0.05
-0.19325,0.022557,0,-0.035862,1,0.593,0.5,0.593,0.05
-0.19297,0.022663,0,-0.036132,1,0.594,0.5,0.594,0.05
-0.19268,0.02277,0,-0.036403,1,0.595,0.5,0.595,0.05
-0.1924,0.022876,0,-0.036674,1,0.596,0.5,0.596,0.05
-0.19212,0.022983,0,-0.036945,1,0.597,0.5,0.597,0.05
-0.19183,0.023089,0,-0.037216,1,0.598,0.5,0.598,0.05
-0.19155,0.023196,0,-0.037487,1,0.599,0.5,0.599,0.05
-0.19127,0.023303,0,-0.037758,1,0.6,0.5,0.6,0.05
-0.19075,0.023403,0,-0.038039,1,0.601,0.5,0.601,0.05
-0.19024,0.023503,0,-0.038321,1,0.602,0.5,0.602,0.05
-0.18972,0.023603,0,-0.038602,1,0.603,0.5,0.603,0.05
-0.18921,0.023703,0,-0.038884,1,0.604,0.5,0.604,0.05
-0.18869,0.023803,0,-0.039165,1,0.605,0.5,0.605,0.05
-0.18818,0.023903,0,-0.039446,1,0.606,0.5,0.606,0.05
-0.18766,0.024003,0,-0.039728,1,0.607,0.5,0.607,0.05
-0.18715,0.024103,0,-0.040009,1,0.608,0.5,0.608,0.05
-0.18663,0.024203,0,-0.040291,1,0.609,0.5,0.609,0.05
-0.18612,0.024303,0,-0.040572,1,0.61,0.5,0.61,0.05
-0.1856,0.024403,0,-0.040853,1,0.611,0.5,0.611,0.05
-0.18509,0.024503,0,-0.041135,1,0.612,0.5,0.612,0.05
-0.18457,0.024603,0,-0.041416,1,0.613,0.5,0.613,0.05
-0.18406,0.024703,0,-0.041698,1,0.614,0.5,0.614,0.05
-0.18354,0.024803,0,-0.041979,1,0.615,0.5,0.615,0.05
-0.18303,0.024903,0,-0.04226,1,0.616,0.5,0.616,0.05
-0.18252,0.025003,0,-0.042542,1,0.617,0.5,0.617,0.05
-0.182,0.025103,0,-0.042823,1,0.618,0.5,0.618,0.05
-0.18149,0.025203,0,-0.043105,1,0.619,0.5,0.619,0.05
-0.18097,0.025304,0,-0.043386,1,0.62,0.5,0.62,0.05
-0.18046,0.025404,0,-0.043667,1,0.621,0.5,0.621,0.05
-0.17994,0.025504,0,-0.043949,1,0.622,0.5,0.622,0.05
-0.17943,0.025604,0,-0.04423,1,0.623,0.5,0.623,0.05
-0.17891,0.025704,0,-0.044512,1,0.624,0.5,0.624,0.05
-0.1784,0.025804,0,-0.044793,1,0.625,0.5,0.625,0.05
-0.17788,0.025904,0,-0.045074,1,0.626,0.5,0.626,0.05
-0.17737,0.026004,0,-0.045356,1,0.627,0.5,0.627,0.05
-0.17685,0.026104,0,-0.045637,1,0.628,0.5,0.628,0.05
-0.17634,0.026204,0,-0.045919,1,0.629,0.5,0.629,0.05
-0.17582,0.026304,0,-0.0462,1,0.63,0.5,0.63,0.05
-0.17531,0.026404,0,-0.046482,1,0.631,0.5,0.631,0.05
-0.1748,0.026504,0,-0.046763,1,0.632,0.5,0.632,0.05
-0.17428,0.026604,0,-0.047044,1,0.633,0.5,0.633,0.05
-0.17358,0.026693,0,-0.047323,1,0.634,0.5,0.634,0.05
-0.17278,0.026776,0,-0.047601,1,0.635,0.5,0.635,0.05
-0.17198,0.02686,0,-0.047878,1,0.636,0.5,0.636,0.05
-0.17119,0.026943,0,-0.048156,1,0.637,0.5,0.637,0.05
-0.17039,0.027026,0,-0.048433,1,0.638,0.5,0.638,0.05
-0.16959,0.02711,0,-0.048711,1,0.639,0.5,0.639,0.05
-0.1688,0.027193,0,-0.048988,1,0.64,0.5,0.64,0.05
-0.168,0.027277,0,-0.049266,1,0.641,0.5,0.641,0.05
-0.1672,0.02736,0,-0.049543,1,0.642,0.5,0.642,0.05
-0.1664,0.027443,0,-0.049821,1,0.643,0.5,0.643,0.05
-0.16561,0.027527,0,-0.050098,1,0.644,0.5,0.644,0.05
-0.16481,0.02761,0,-0.050376,1,0.645,0.5,0.645,0.05
-0.16401,0.027693,0,-0.050654,1,0.646,0.5,0.646,0.05
-0.16322,0.027777,0,-0.050931,1,0.647,0.5,0.647,0.05
-0.16242,0.02786,0,-0.051209,1,0.648,0.5,0.648,0.05
-0.16162,0.027943,0,-0.051486,1,0.649,0.5,0.649,0.05
-0.16082,0.028027,0,-0.051764,1,0.65,0.5,0.65,0.05
-0.16003,0.02811,0,-0.052041,1,0.651,0.5,0.651,0.05
-0.15923,0.028193,0,-0.052319,1,0.652,0.5,0.652,0.05
-0.15843,0.028277,0,-0.052596,1,0.653,0.5,0.653,0.05
-0.15764,0.02836,0,-0.052874,1,0.654,0.5,0.654,0.05
-0.15684,0.028443,0,-0.053151,1,0.655,0.5,0.655,0.05
-0.15604,0.028527,0,-0.053429,1,0.656,0.5,0.656,0.05
-0.15525,0.02861,0,-0.053706,1,0.657,0.5,0.657,0.05
-0.15445,0.028693,0,-0.053984,1,0.658,0.5,0.658,0.05
-0.15365,0.028777,0,-0.054261,1,0.659,0.5,0.659,0.05
-0.15285,0.02886,0,-0.054539,1,0.66,0.5,0.66,0.05
-0.15206,0.028943,0,-0.054817,1,0.661,0.5,0.661,0.05
-0.15126,0.029027,0,-0.055094,1,0.662,0.5,0.662,0.05
-0.15046,0.02911,0,-0.055372,1,0.663,0.5,0.663,0.05
-0.14967,0.029194,0,-0.055649,1,0.664,0.5,0.664,0.05
-0.14887,0.029277,0,-0.055927,1,0.665,0.5,0.665,0.05
-0.14807,0.02936,0,-0.056204,1,0.666,0.5,0.666,0.05
-0.14716,0.029434,0,-0.056474,1,0.667,0.5,0.667,0.05
-0.14603,0.029489,0,-0.05673,1,0.668,0.5,0.668,0.05
-0.14489,0.029544,0,-0.056986,1,0.669,0.5,0.669,0.05
-0.14376,0.029599,0,-0.057241,1,0.67,0.5,0.67,0.05
-0.14262,0.029654,0,-0.057497,1,0.671,0.5,0.671,0.05
-0.14149,0.029709,0,-0.057752,1,0.672,0.5,0.672,0.05
-0.14035,0.029764,0,-0.058008,1,0.673,0.5,0.673,0.05
-0.13922,0.029819,0,-0.058263,1,0.674,0.5,0.674,0.05
-0.13808,0.029874,0,-0.058519,1,0.675,0.5,0.675,0.05
-0.13695,0.029929,0,-0.058775,1,0.676,0.5,0.676,0.05
-0.13581,0.029984,0,-0.05903,1,0.677,0.5,0.677,0.05
-0.13467,0.030039,0,-0.059286,1,0.678,0.5,0.678,0.05
-0.13354,0.030094,0,-0.059541,1,0.679,0.5,0.679,0.05
-0.1324,0.030149,0,-0.059797,1,0.68,0.5,0.68,0.05
-0.13127,0.030205,0,-0.060052,1,0.681,0.5,0.681,0.05
-0.13013,0.03026,0,-0.060308,1,0.682,0.5,0.682,0.05
-0.129,0.030315,0,-0.060564,1,0.683,0.5,0.683,0.05
-0.12786,0.03037,0,-0.060819,1,0.684,0.5,0.684,0.05
-0.12673,0.030425,0,-0.061075,1,0.685,0.5,0.685,0.05
-0.12559,0.03048,0,-0.06133,1,0.686,0.5,0.686,0.05
-0.12446,0.030535,0,-0.061586,1,0.687,0.5,0.687,0.05
-0.12332,0.03059,0,-0.061842,1,0.688,0.5,0.688,0.05
-0.12219,0.030645,0,-0.062097,1,0.689,0.5,0.689,0.05
-0.12105,0.0307,0,-0.062353,1,0.69,0.5,0.69,0.05
-0.11992,0.030755,0,-0.062608,1,0.691,0.5,0.691,0.05
-0.11878,0.03081,0,-0.062864,1,0.692,0.5,0.692,0.05
-0.11765,0.030865,0,-0.063119,1,0.693,0.5,0.693,0.05
-0.11651,0.03092,0,-0.063375,1,0.694,0.5,0.694,0.05
-0.11538,0.030975,0,-0.063631,1,0.695,0.5,0.695,0.05
-0.11424,0.03103,0,-0.063886,1,0.696,0.5,0.696,0.05
-0.11311,0.031085,0,-0.064142,1,0.697,0.5,0.697,0.05
-0.11197,0.03114,0,-0.064397,1,0.698,0.5,0.698,0.05
-0.11083,0.031195,0,-0.064653,1,0.699,0.5,0.699,0.05
-0.1097,0.03125,0,-0.064908,1,0.7,0.5,0.7,0.05
-0.10817,0.031265,0,-0.065122,1,0.701,0.5,0.701,0.05
-0.10663,0.03128,0,-0.065335,1,0.702,0.5,0.702,0.05
-0.1051,0.031295,0,-0.065548,1,0.703,0.5,0.703,0.05
-0.10357,0.03131,0,-0.065761,1,0.704,0.5,0.704,0.05
-0.10203,0.031325,0,-0.065975,1,0.705,0.5,0.705,0.05
-0.1005,0.03134,0,-0.066188,1,0.706,0.5,0.706,0.05
-0.098969,0.031355,0,-0.066401,1,0.707,0.5,0.707,0.05
-0.097436,0.03137,0,-0.066614,1,0.708,0.5,0.708,0.05
-0.095903,0.031385,0,-0.066828,1,0.709,0.5,0.709,0.05
-0.09437,0.0314,0,-0.067041,1,0.71,0.5,0.71,0.05
-0.092837,0.031415,0,-0.067254,1,0.711,0.5,0.711,0.05
-0.091304,0.03143,0,-0.067467,1,0.712,0.5,0.712,0.05
-0.089771,0.031445,0,-0.067681,1,0.713,0.5,0.713,0.05
-0.088238,0.03146,0,-0.067894,1,0.714,0.5,0.714,0.05
-0.086705,0.031474,0,-0.068107,1,0.715,0.5,0.715,0.05
-0.085172,0.031489,0,-0.06832,1,0.716,0.5,0.716,0.05
-0.083639,0.031504,0,-0.068533,1,0.717,0.5,0.717,0.05
-0.082106,0.031519,0,-0.068747,1,0.718,0.5,0.718,0.05
-0.080573,0.031534,0,-0.06896,1,0.719,0.5,0.719,0.05
-0.07904,0.031549,0,-0.069173,1,0.72,0.5,0.72,0.05
-0.077507,0.031564,0,-0.069386,1,0.721,0.5,0.721,0.05
-0.075974,0.031579,0,-0.0696,1,0.722,0.5,0.722,0.05
-0.074441,0.031594,0,-0.069813,1,0.723,0.5,0.723,0.05
-0.072909,0.031609,0,-0.070026,1,0.724,0.5,0.724,0.05
-0.071376,0.031624,0,-0.070239,1,0.725,0.5,0.725,0.05
-0.069843,0.031639,0,-0.070453,1,0.726,0.5,0.726,0.05
-0.06831,0.031654,0,-0.070666,1,0.727,0.5,0.727,0.05
-0.066777,0.031669,0,-0.070879,1,0.728,0.5,0.728,0.05
-0.065244,0.031684,0,-0.071092,1,0.729,0.5,0.729,0.05
-0.063711,0.031699,0,-0.071306,1,0.73,0.5,0.73,0.05
-0.062178,0.031714,0,-0.071519,1,0.731,0.5,0.731,0.05
-0.060645,0.031729,0,-0.071732,1,0.732,0.5,0.732,0.05
-0.059112,0.031744,0,-0.071945,1,0.733,0.5,0.733,0.05
-0.057273,0.031726,0,-0.072117,1,0.734,0.5,0.734,0.05
-0.055281,0.031691,0,-0.072268,1,0.735,0.5,0.735,0.05
-0.053288,0.031656,0,-0.072418,1,0.736,0.5,0.736,0.05
-0.051296,0.031621,0,-0.072569,1,0.737,0.5,0.737,0.05
-0.049304,0.031586,0,-0.07272,1,0.738,0.5,0.738,0.05
-0.047312,0.031551,0,-0.072871,1,0.739,0.5,0.739,0.05
-0.04532,0.031516,0,-0.073022,1,0.74,0.5,0.74,0.05
-0.043328,0.031481,0,-0.073172,1,0.741,0.5,0.741,0.05
-0.041336,0.031446,0,-0.073323,1,0.742,0.5,0.742,0.05
-0.039343,0.031412,0,-0.073474,1,0.743,0.5,0.743,0.05
