"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.14748,0.19152,0,-0.047937,1,0.374,0.374,0.5,0.05
-0.1479,0.19099,0,-0.048112,1,0.375,0.375,0.5,0.05
-0.14833,0.19046,0,-0.048288,1,0.376,0.376,0.5,0.05
-0.14875,0.18993,0,-0.048463,1,0.377,0.377,0.5,0.05
-0.14918,0.1894,0,-0.048638,1,0.378,0.378,0.5,0.05
-0.1496,0.18886,0,-0.048813,1,0.379,0.379,0.5,0.05
-0.15003,0.18833,0,-0.048988,1,0.38,0.38,0.5,0.05
-0.15044,0.1877,0,-0.049164,1,0.381,0.381,0.5,0.05
-0.15085,0.18707,0,-0.04934,1,0.382,0.382,0.5,0.05
-0.15126,0.18643,0,-0.049516,1,0.383,0.383,0.5,0.05
-0.15167,0.1858,0,-0.049692,1,0.384,0.384,0.5,0.05
-0.15208,0.18517,0,-0.049868,1,0.385,0.385,0.5,0.05
-0.15249,0.18453,0,-0.050044,1,0.386,0.386,0.5,0.05
-0.1529,0.1839,0,-0.05022,1,0.387,0.387,0.5,0.05
-0.15331,0.18327,0,-0.050396,1,0.388,0.388,0.5,0.05
-0.15372,0.18263,0,-0.050572,1,0.389,0.389,0.5,0.05
-0.15414,0.182,0,-0.050748,1,0.39,0.39,0.5,0.05
-0.15455,0.18136,0,-0.050924,1,0.391,0.391,0.5,0.05
-0.15496,0.18073,0,-0.051101,1,0.392,0.392,0.5,0.05
-0.15537,0.1801,0,-0.051277,1,0.393,0.393,0.5,0.05
-0.15578,0.17946,0,-0.051453,1,0.394,0.394,0.5,0.05
-0.15619,0.17883,0,-0.051629,1,0.395,0.395,0.5,0.05
-0.1566,0.1782,0,-0.051805,1,0.396,0.396,0.5,0.05
-0.15701,0.17756,0,-0.051981,1,0.397,0.397,0.5,0.05
-0.15742,0.17693,0,-0.052157,1,0.398,0.398,0.5,0.05
-0.15783,0.1763,0,-0.052333,1,0.399,0.399,0.5,0.05
-0.15824,0.17566,0,-0.052509,1,0.4,0.4,0.5,0.05
-0.15864,0.17493,0,-0.052682,1,0.401,0.401,0.5,0.05
-0.15903,0.17419,0,-0.052856,1,0.402,0.402,0.5,0.05
-0.15943,0.17346,0,-0.05303,1,0.403,0.403,0.5,0.05
-0.15983,0.17273,0,-0.053203,1,0.404,0.404,0.5,0.05
-0.16022,0.17199,0,-0.053377,1,0.405,0.405,0.5,0.05
-0.16062,0.17126,0,-0.05355,1,0.406,0.406,0.5,0.05
-0.16101,0.17052,0,-0.053724,1,0.407,0.407,0.5,0.05
-0.16141,0.16979,0,-0.053898,1,0.408,0.408,0.5,0.05
-0.16181,0.16905,0,-0.054071,1,0.409,0.409,0.5,0.05
-0.1622,0.16832,0,-0.054245,1,0.41,0.41,0.5,0.05
-0.1626,0.16759,0,-0.054418,1,0.411,0.411,0.5,0.05
-0.16299,0.16685,0,-0.054592,1,0.412,0.412,0.5,0.05
-0.16339,0.16612,0,-0.054765,1,0.413,0.413,0.5,0.05
-0.16379,0.16538,0,-0.054939,1,0.414,0.414,0.5,0.05
-0.16418,0.16465,0,-0.055113,1,0.415,0.415,0.5,0.05
-0.16458,0.16391,0,-0.055286,1,0.416,0.416,0.5,0.05
-0.16498,0.16318,0,-0.05546,1,0.417,0.417,0.5,0.05
-0.16537,0.16244,0,-0.055633,1,0.418,0.418,0.5,0.05
-0.16577,0.16171,0,-0.055807,1,0.419,0.419,0.5,0.05
-0.16616,0.16098,0,-0.055981,1,0.42,0.42,0.5,0.05
-0.16654,0.16014,0,-0.056148,1,0.421,0.421,0.5,0.05
-0.16693,0.15931,0,-0.056316,1,0.422,0.422,0.5,0.05
-0.16731,0.15848,0,-0.056483,1,0.423,0.423,0.5,0.05
-0.16769,0.15764,0,-0.056651,1,0.424,0.424,0.5,0.05
-0.16807,0.15681,0,-0.056818,1,0.425,0.425,0.5,0.05
-0.16845,0.15598,0,-0.056986,1,0.426,0.426,0.5,0.05
-0.16883,0.15515,0,-0.057153,1,0.427,0.427,0.5,0.05
-0.16922,0.15431,0,-0.057321,1,0.428,0.428,0.5,0.05
-0.1696,0.15348,0,-0.057488,1,0.429,0.429,0.5,0.05
-0.16998,0.15265,0,-0.057656,1,0.43,0.43,0.5,0.05
-0.17036,0.15181,0,-0.057824,1,0.431,0.431,0.5,0.05
-0.17074,0.15098,0,-0.057991,1,0.432,0.432,0.5,0.05
-0.17112,0.15015,0,-0.058159,1,0.433,0.433,0.5,0.05
-0.17151,0.14932,0,-0.058326,1,0.434,0.434,0.5,0.05
-0.17189,0.14848,0,-0.058494,1,0.435,0.435,0.5,0.05
-0.17227,0.14765,0,-0.058661,1,0.436,0.436,0.5,0.05
-0.17265,0.14682,0,-0.058829,1,0.437,0.437,0.5,0.05
-0.17303,0.14598,0,-0.058996,1,0.438,0.438,0.5,0.05
-0.17341,0.14515,0,-0.059164,1,0.439,0.439,0.5,0.05
-0.1738,0.14432,0,-0.059331,1,0.44,0.44,0.5,0.05
-0.17416,0.14339,0,-0.059489,1,0.441,0.441,0.5,0.05
-0.17453,0.14246,0,-0.059647,1,0.442,0.442,0.5,0.05
-0.1749,0.14153,0,-0.059805,1,0.443,0.443,0.5,0.05
-0.17527,0.14061,0,-0.059962,1,0.444,0.444,0.5,0.05
-0.17563,0.13968,0,-0.06012,1,0.445,0.445,0.5,0.05
-0.176,0.13875,0,-0.060278,1,0.446,0.446,0.5,0.05
-0.17637,0.13782,0,-0.060436,1,0.447,0.447,0.5,0.05
-0.17674,0.1369,0,-0.060593,1,0.448,0.448,0.5,0.05
-0.17711,0.13597,0,-0.060751,1,0.449,0.449,0.5,0.05
-0.17747,0.13504,0,-0.060909,1,0.45,0.45,0.5,0.05
-0.17784,0.13411,0,-0.061067,1,0.451,0.451,0.5,0.05
-0.17821,0.13318,0,-0.061224,1,0.452,0.452,0.5,0.05
-0.17858,0.13226,0,-0.061382,1,0.453,0.453,0.5,0.05
-0.17894,0.13133,0,-0.06154,1,0.454,0.454,0.5,0.05
-0.17931,0.1304,0,-0.061698,1,0.455,0.455,0.5,0.05
-0.17968,0.12947,0,-0.061855,1,0.456,0.456,0.5,0.05
-0.18005,0.12855,0,-0.062013,1,0.457,0.457,0.5,0.05
-0.18042,0.12762,0,-0.062171,1,0.458,0.458,0.5,0.05
-0.18078,0.12669,0,-0.062329,1,0.459,0.459,0.5,0.05
-0.18115,0.12576,0,-0.062486,1,0.46,0.46,0.5,0.05
-0.18151,0.12474,0,-0.06263,1,0.461,0.461,0.5,0.05
-0.18186,0.12373,0,-0.062775,1,0.462,0.462,0.5,0.05
-0.18222,0.12271,0,-0.062919,1,0.463,0.463,0.5,0.05
-0.18257,0.12169,0,-0.063063,1,0.464,0.464,0.5,0.05
-0.18293,0.12067,0,-0.063207,1,0.465,0.465,0.5,0.05
-0.18328,0.11965,0,-0.063351,1,0.466,0.466,0.5,0.05
-0.18364,0.11864,0,-0.063495,1,0.467,0.467,0.5,0.05
-0.18399,0.11762,0,-0.06364,1,0.468,0.468,0.5,0.05
-0.18435,0.1166,0,-0.063784,1,0.469,0.469,0.5,0.05
-0.1847,0.11558,0,-0.063928,1,0.47,0.47,0.5,0.05
-0.18506,0.11456,0,-0.064072,1,0.471,0.471,0.5,0.05
-0.18541,0.11355,0,-0.064216,1,0.472,0.472,0.5,0.05
-0.18576,0.11253,0,-0.06436,1,0.473,0.473,0.5,0.05
-0.18612,0.11151,0,-0.064505,1,0.474,0.474,0.5,0.05
-0.18647,0.11049,0,-0.064649,1,0.475,0.475,0.5,0.05
-0.18683,0.10947,0,-0.064793,1,0.476,0.476,0.5,0.05
-0.18718,0.10845,0,-0.064937,1,0.477,0.477,0.5,0.05
-0.18754,0.10744,0,-0.065081,1,0.478,0.478,0.5,0.05
-0.18789,0.10642,0,-0.065225,1,0.479,0.479,0.5,0.05
-0.18825,0.1054,0,-0.06537,1,0.48,0.48,0.5,0.05
-0.18859,0.1043,0,-0.065496,1,0.481,0.481,0.5,0.05
-0.18894,0.10319,0,-0.065623,1,0.482,0.482,0.5,0.05
-0.18928,0.10209,0,-0.06575,1,0.483,0.483,0.5,0.05
-0.18962,0.10099,0,-0.065877,1,0.484,0.484,0.5,0.05
-0.18997,0.099886,0,-0.066004,1,0.485,0.485,0.5,0.05
-0.19031,0.098783,0,-0.066131,1,0.486,0.486,0.5,0.05
-0.19065,0.09768,0,-0.066258,1,0.487,0.487,0.5,0.05
-0.191,0.096577,0,-0.066385,1,0.488,0.488,0.5,0.05
-0.19134,0.095474,0,-0.066512,1,0.489,0.489,0.5,0.05
-0.19168,0.094371,0,-0.066638,1,0.49,0.49,0.5,0.05
-0.19203,0.093269,0,-0.066765,1,0.491,0.491,0.5,0.05
-0.19237,0.092166,0,-0.066892,1,0.492,0.492,0.5,0.05
-0.19272,0.091063,0,-0.067019,1,0.493,0.493,0.5,0.05
-0.19306,0.08996,0,-0.067146,1,0.494,0.494,0.5,0.05
-0.1934,0.088857,0,-0.067273,1,0.495,0.495,0.5,0.05
-0.19375,0.087754,0,-0.0674,1,0.496,0.496,0.5,0.05
-0.19409,0.086651,0,-0.067527,1,0.497,0.497,0.5,0.05
-0.19443,0.085548,0,-0.067653,1,0.498,0.498,0.5,0.05
-0.19478,0.084445,0,-0.06778,1,0.499,0.499,0.5,0.05
-0.19512,0.083342,0,-0.067907,1,0.5,0.5,0.5,0.05
-0.19545,0.08216,0,-0.068013,1,0.501,0.501,0.5,0.05
-0.19579,0.080978,0,-0.068119,1,0.502,0.502,0.5,0.05
-0.19612,0.079796,0,-0.068225,1,0.503,0.503,0.5,0.05
-0.19645,0.078614,0,-0.068332,1,0.504,0.504,0.5,0.05
-0.19679,0.077432,0,-0.068438,1,0.505,0.505,0.5,0.05
-0.19712,0.07625,0,-0.068544,1,0.506,0.506,0.5,0.05
-0.19745,0.075068,0,-0.06865,1,0.507,0.507,0.5,0.05
-0.19779,0.073886,0,-0.068756,1,0.508,0.508,0.5,0.05
-0.19812,0.072704,0,-0.068862,1,0.509,0.509,0.5,0.05
-0.19846,0.071522,0,-0.068968,1,0.51,0.51,0.5,0.05
-0.19879,0.07034,0,-0.069074,1,0.511,0.511,0.5,0.05
-0.19912,0.069157,0,-0.06918,1,0.512,0.512,0.5,0.05
-0.19946,0.067975,0,-0.069286,1,0.513,0.513,0.5,0.05
-0.19979,0.066793,0,-0.069392,1,0.514,0.514,0.5,0.05
-0.20012,0.065611,0,-0.069498,1,0.515,0.515,0.5,0.05
-0.20046,0.064429,0,-0.069604,1,0.516,0.516,0.5,0.05
-0.20079,0.063247,0,-0.06971,1,0.517,0.517,0.5,0.05
-0.20112,0.062065,0,-0.069817,1,0.518,0.518,0.5,0.05
-0.20146,0.060883,0,-0.069923,1,0.519,0.519,0.5,0.05
-0.20179,0.059701,0,-0.070029,1,0.52,0.52,0.5,0.05
-0.20212,0.058445,0,-0.070111,1,0.521,0.521,0.5,0.05
-0.20244,0.05719,0,-0.070193,1,0.522,0.522,0.5,0.05
-0.20277,0.055934,0,-0.070275,1,0.523,0.523,0.5,0.05
-0.20309,0.054678,0,-0.070357,1,0.524,0.524,0.5,0.05
-0.20342,0.053423,0,-0.070439,1,0.525,0.525,0.5,0.05
-0.20374,0.052167,0,-0.070521,1,0.526,0.526,0.5,0.05
-0.20407,0.050912,0,-0.070603,1,0.527,0.527,0.5,0.05
-0.20439,0.049656,0,-0.070685,1,0.528,0.528,0.5,0.05
-0.20472,0.0484,0,-0.070767,1,0.529,0.529,0.5,0.05
-0.20504,0.047145,0,-0.070849,1,0.53,0.53,0.5,0.05
-0.20537,0.045889,0,-0.070931,1,0.531,0.531,0.5,0.05
-0.20569,0.044634,0,-0.071013,1,0.532,0.532,0.5,0.05
-0.20602,0.043378,0,-0.071095,1,0.533,0.533,0.5,0.05
-0.20634,0.042122,0,-0.071177,1,0.534,0.534,0.5,0.05
-0.20667,0.040867,0,-0.071259,1,0.535,0.535,0.5,0.05
-0.20699,0.039611,0,-0.071341,1,0.536,0.536,0.5,0.05
-0.20732,0.038356,0,-0.071423,1,0.537,0.537,0.5,0.05
-0.20764,0.0371,0,-0.071505,1,0.538,0.538,0.5,0.05
-0.20797,0.035844,0,-0.071587,1,0.539,0.539,0.5,0.05
-0.20829,0.034589,0,-0.071668,1,0.54,0.54,0.5,0.05
-0.20861,0.033265,0,-0.071723,1,0.541,0.541,0.5,0.05
-0.20893,0.031941,0,-0.071778,1,0.542,0.542,0.5,0.05
-0.20925,0.030617,0,-0.071833,1,0.543,0.543,0.5,0.05
-0.20956,0.029293,0,-0.071888,1,0.544,0.544,0.5,0.05
-0.20988,0.027969,0,-0.071943,1,0.545,0.545,0.5,0.05
-0.2102,0.026645,0,-0.071998,1,0.546,0.546,0.5,0.05
-0.21052,0.025322,0,-0.072053,1,0.547,0.547,0.5,0.05
-0.21084,0.023998,0,-0.072108,1,0.548,0.548,0.5,0.05
-0.21115,0.022674,0,-0.072163,1,0.549,0.549,0.5,0.05
-0.21147,0.02135,0,-0.072218,1,0.55,0.55,0.5,0.05
-0.21179,0.020026,0,-0.072273,1,0.551,0.551,0.5,0.05
-0.21211,0.018702,0,-0.072328,1,0.552,0.552,0.5,0.05
-0.21242,0.017378,0,-0.072382,1,0.553,0.553,0.5,0.05
-0.21274,0.016054,0,-0.072437,1,0.554,0.554,0.5,0.05
-0.21306,0.014731,0,-0.072492,1,0.555,0.555,0.5,0.05
-0.21338,0.013407,0,-0.072547,1,0.556,0.556,0.5,0.05
-0.21369,0.012083,0,-0.072602,1,0.557,0.557,0.5,0.05
-0.21401,0.010759,0,-0.072657,1,0.558,0.558,0.5,0.05
-0.21433,0.0094352,0,-0.072712,1,0.559,0.559,0.5,0.05
-0.21465,0.0081113,0,-0.072767,1,0.56,0.56,0.5,0.05
-0.21496,0.006724,0,-0.072792,1,0.561,0.561,0.5,0.05
-0.21527,0.0053366,0,-0.072818,1,0.562,0.562,0.5,0.05
-0.21558,0.0039492,0,-0.072843,1,0.563,0.563,0.5,0.05
-0.21589,0.0025619,0,-0.072868,1,0.564,0.564,0.5,0.05
-0.2162,0.0011745,0,-0.072894,1,0.565,0.565,0.5,0.05
-0.21651,-0.00021282,0,-0.072919,1,0.566,0.566,0.5,0.05
-0.21682,-0.0016002,0,-0.072944,1,0.567,0.567,0.5,0.05
-0.21713,-0.0029876,0,-0.072969,1,0.568,0.568,0.5,0.05
-0.21744,-0.0043749,0,-0.072995,1,0.569,0.569,0.5,0.05
-0.21775,-0.0057623,0,-0.07302,1,0.57,0.57,0.5,0.05
-0.21806,-0.0071496,0,-0.073045,1,0.571,0.571,0.5,0.05
-0.21837,-0.008537,0,-0.073071,1,0.572,0.572,0.5,0.05
-0.21868,-0.0099244,0,-0.073096,1,0.573,0.573,0.5,0.05
-0.21899,-0.011312,0,-0.073121,1,0.574,0.574,0.5,0.05
-0.2193,-0.012699,0,-0.073147,1,0.575,0.575,0.5,0.05
-0.21961,-0.014086,0,-0.073172,1,0.576,0.576,0.5,0.05
-0.21992,-0.015474,0,-0.073197,1,0.577,0.577,0.5,0.05
-0.22023,-0.016861,0,-0.073223,1,0.578,0.578,0.5,0.05
-0.22054,-0.018249,0,-0.073248,1,0.579,0.579,0.5,0.05
-0.22085,-0.019636,0,-0.073273,1,0.58,0.58,0.5,0.05
-0.22115,-0.021082,0,-0.073267,1,0.581,0.581,0.5,0.05
-0.22145,-0.022529,0,-0.07326,1,0.582,0.582,0.5,0.05
-0.22176,-0.023975,0,-0.073254,1,0.583,0.583,0.5,0.05
-0.22206,-0.025422,0,-0.073247,1,0.584,0.584,0.5,0.05
-0.22236,-0.026868,0,-0.073241,1,0.585,0.585,0.5,0.05
-0.22266,-0.028314,0,-0.073234,1,0.586,0.586,0.5,0.05
-0.22296,-0.029761,0,-0.073228,1,0.587,0.587,0.5,0.05
-0.22326,-0.031207,0,-0.073221,1,0.588,0.588,0.5,0.05
-0.22356,-0.032654,0,-0.073215,1,0.589,0.589,0.5,0.05
-0.22387,-0.0341,0,-0.073208,1,0.59,0.59,0.5,0.05
-0.22417,-0.035546,0,-0.073202,1,0.591,0.591,0.5,0.05
-0.22447,-0.036993,0,-0.073196,1,0.592,0.592,0.5,0.05
-0.22477,-0.038439,0,-0.073189,1,0.593,0.593,0.5,0.05
-0.22507,-0.039886,0,-0.073183,1,0.594,0.594,0.5,0.05
-0.22537,-0.041332,0,-0.073176,1,0.595,0.595,0.5,0.05
-0.22567,-0.042778,0,-0.07317,1,0.596,0.596,0.5,0.05
-0.22598,-0.044225,0,-0.073163,1,0.597,0.597,0.5,0.05
-0.22628,-0.045671,0,-0.073157,1,0.598,0.598,0.5,0.05
-0.22658,-0.047118,0,-0.07315,1,0.599,0.599,0.5,0.05
-0.22688,-0.048564,0,-0.073144,1,0.6,0.6,0.5,0.05
-0.22717,-0.050065,0,-0.073104,1,0.601,0.601,0.5,0.05
-0.22746,-0.051566,0,-0.073064,1,0.602,0.602,0.5,0.05
-0.22775,-0.053067,0,-0.073024,1,0.603,0.603,0.5,0.05
-0.22804,-0.054567,0,-0.072983,1,0.604,0.604,0.5,0.05
-0.22833,-0.056068,0,-0.072943,1,0.605,0.605,0.5,0.05
-0.22862,-0.057569,0,-0.072903,1,0.606,0.606,0.5,0.05
-0.2289,-0.05907,0,-0.072863,1,0.607,0.607,0.5,0.05
-0.22919,-0.060571,0,-0.072823,1,0.608,0.608,0.5,0.05
-0.22948,-0.062072,0,-0.072783,1,0.609,0.609,0.5,0.05
-0.22977,-0.063573,0,-0.072743,1,0.61,0.61,0.5,0.05
-0.23006,-0.065073,0,-0.072703,1,0.611,0.611,0.5,0.05
-0.23035,-0.066574,0,-0.072663,1,0.612,0.612,0.5,0.05
-0.23064,-0.068075,0,-0.072623,1,0.613,0.613,0.5,0.05
-0.23093,-0.069576,0,-0.072583,1,0.614,0.614,0.5,0.05
-0.23122,-0.071077,0,-0.072543,1,0.615,0.615,0.5,0.05
-0.23151,-0.072578,0,-0.072503,1,0.616,0.616,0.5,0.05
-0.2318,-0.074079,0,-0.072463,1,0.617,0.617,0.5,0.05
-0.23208,-0.075579,0,-0.072423,1,0.618,0.618,0.5,0.05
-0.23237,-0.07708,0,-0.072382,1,0.619,0.619,0.5,0.05
-0.23266,-0.078581,0,-0.072342,1,0.62,0.62,0.5,0.05
-0.23293,-0.080131,0,-0.072268,1,0.621,0.621,0.5,0.05
-0.2332,-0.08168,0,-0.072193,1,0.622,0.622,0.5,0.05
-0.23347,-0.08323,0,-0.072118,1,0.623,0.623,0.5,0.05
-0.23374,-0.08478,0,-0.072043,1,0.624,0.624,0.5,0.05
-0.23401,-0.086329,0,-0.071968,1,0.625,0.625,0.5,0.05
-0.23428,-0.087879,0,-0.071893,1,0.626,0.626,0.5,0.05
-0.23455,-0.089428,0,-0.071818,1,0.627,0.627,0.5,0.05
-0.23482,-0.090978,0,-0.071743,1,0.628,0.628,0.5,0.05
-0.23509,-0.092527,0,-0.071668,1,0.629,0.629,0.5,0.05
-0.23536,-0.094077,0,-0.071593,1,0.63,0.63,0.5,0.05
-0.23563,-0.095627,0,-0.071518,1,0.631,0.631,0.5,0.05
-0.2359,-0.097176,0,-0.071443,1,0.632,0.632,0.5,0.05
-0.23617,-0.098726,0,-0.071369,1,0.633,0.633,0.5,0.05
-0.23644,-0.10028,0,-0.071294,1,0.634,0.634,0.5,0.05
-0.23671,-0.10182,0,-0.071219,1,0.635,0.635,0.5,0.05
-0.23698,-0.10337,0,-0.071144,1,0.636,0.636,0.5,0.05
-0.23726,-0.10492,0,-0.071069,1,0.637,0.637,0.5,0.05
-0.23753,-0.10647,0,-0.070994,1,0.638,0.638,0.5,0.05
-0.2378,-0.10802,0,-0.070919,1,0.639,0.639,0.5,0.05
-0.23807,-0.10957,0,-0.070844,1,0.64,0.64,0.5,0.05
-0.23831,-0.11116,0,-0.070734,1,0.641,0.641,0.5,0.05
-0.23855,-0.11275,0,-0.070623,1,0.642,0.642,0.5,0.05
-0.23879,-0.11434,0,-0.070513,1,0.643,0.643,0.5,0.05
-0.23903,-0.11593,0,-0.070402,1,0.644,0.644,0.5,0.05
-0.23927,-0.11752,0,-0.070292,1,0.645,0.645,0.5,0.05
-0.23951,-0.11911,0,-0.070182,1,0.646,0.646,0.5,0.05
-0.23975,-0.1207,0,-0.070071,1,0.647,0.647,0.5,0.05
-0.23999,-0.12229,0,-0.069961,1,0.648,0.648,0.5,0.05
-0.24023,-0.12388,0,-0.06985,1,0.649,0.649,0.5,0.05
-0.24047,-0.12547,0,-0.06974,1,0.65,0.65,0.5,0.05
-0.24071,-0.12706,0,-0.069629,1,0.651,0.651,0.5,0.05
-0.24095,-0.12865,0,-0.069519,1,0.652,0.652,0.5,0.05
-0.24119,-0.13024,0,-0.069409,1,0.653,0.653,0.5,0.05
-0.24143,-0.13183,0,-0.069298,1,0.654,0.654,0.5,0.05
-0.24167,-0.13342,0,-0.069188,1,0.655,0.655,0.5,0.05
-0.24192,-0.13501,0,-0.069077,1,0.656,0.656,0.5,0.05
-0.24216,-0.1366,0,-0.068967,1,0.657,0.657,0.5,0.05
-0.2424,-0.13819,0,-0.068856,1,0.658,0.658,0.5,0.05
-0.24264,-0.13978,0,-0.068746,1,0.659,0.659,0.5,0.05
-0.24288,-0.14137,0,-0.068635,1,0.66,0.66,0.5,0.05
-0.24307,-0.14299,0,-0.06849,1,0.661,0.661,0.5,0.05
-0.24327,-0.14461,0,-0.068344,1,0.662,0.662,0.5,0.05
-0.24347,-0.14622,0,-0.068198,1,0.663,0.663,0.5,0.05
-0.24366,-0.14784,0,-0.068052,1,0.664,0.664,0.5,0.05
-0.24386,-0.14946,0,-0.067906,1,0.665,0.665,0.5,0.05
-0.24405,-0.15108,0,-0.06776,1,0.666,0.666,0.5,0.05
-0.24425,-0.15269,0,-0.067614,1,0.667,0.667,0.5,0.05
-0.24444,-0.15431,0,-0.067468,1,0.668,0.668,0.5,0.05
-0.24464,-0.15593,0,-0.067322,1,0.669,0.669,0.5,0.05
-0.24484,-0.15754,0,-0.067177,1,0.67,0.67,0.5,0.05
-0.24503,-0.15916,0,-0.067031,1,0.671,0.671,0.5,0.05
-0.24523,-0.16078,0,-0.066885,1,0.672,0.672,0.5,0.05
-0.24542,-0.1624,0,-0.066739,1,0.673,0.673,0.5,0.05
-0.24562,-0.16401,0,-0.066593,1,0.674,0.674,0.5,0.05
-0.24581,-0.16563,0,-0.066447,1,0.675,0.675,0.5,0.05
-0.24601,-0.16725,0,-0.066301,1,0.676,0.676,0.5,0.05
-0.24621,-0.16887,0,-0.066155,1,0.677,0.677,0.5,0.05
-0.2464,-0.17048,0,-0.06601,1,0.678,0.678,0.5,0.05
-0.2466,-0.1721,0,-0.065864,1,0.679,0.679,0.5,0.05
-0.24679,-0.17372,0,-0.065718,1,0.68,0.68,0.5,0.05
-0.24692,-0.17534,0,-0.065538,1,0.681,0.681,0.5,0.05
-0.24705,-0.17696,0,-0.065357,1,0.682,0.682,0.5,0.05
-0.24718,-0.17859,0,-0.065177,1,0.683,0.683,0.5,0.05
-0.24731,-0.18021,0,-0.064997,1,0.684,0.684,0.5,0.05
-0.24744,-0.18184,0,-0.064817,1,0.685,0.685,0.5,0.05
-0.24757,-0.18346,0,-0.064636,1,0.686,0.686,0.5,0.05
-0.2477,-0.18508,0,-0.064456,1,0.687,0.687,0.5,0.05
-0.24783,-0.18671,0,-0.064276,1,0.688,0.688,0.5,0.05
-0.24796,-0.18833,0,-0.064096,1,0.689,0.689,0.5,0.05
-0.24809,-0.18995,0,-0.063915,1,0.69,0.69,0.5,0.05
-0.24822,-0.19158,0,-0.063735,1,0.691,0.691,0.5,0.05
-0.24835,-0.1932,0,-0.063555,1,0.692,0.692,0.5,0.05
-0.24848,-0.19483,0,-0.063375,1,0.693,0.693,0.5,0.05
-0.24861,-0.19645,0,-0.063195,1,0.694,0.694,0.5,0.05
-0.24874,-0.19807,0,-0.063014,1,0.695,0.695,0.5,0.05
-0.24888,-0.1997,0,-0.062834,1,0.696,0.696,0.5,0.05
-0.24901,-0.20132,0,-0.062654,1,0.697,0.697,0.5,0.05
-0.24914,-0.20294,0,-0.062474,1,0.698,0.698,0.5,0.05
-0.24927,-0.20457,0,-0.062293,1,0.699,0.699,0.5,0.05
-0.2494,-0.20619,0,-0.062113,1,0.7,0.7,0.5,0.05
-0.24943,-0.20779,0,-0.061901,1,0.701,0.701,0.5,0.05
-0.24947,-0.20939,0,-0.061689,1,0.702,0.702,0.5,0.05
-0.24951,-0.21099,0,-0.061477,1,0.703,0.703,0.5,0.05
-0.24955,-0.21259,0,-0.061265,1,0.704,0.704,0.5,0.05
-0.24958,-0.21419,0,-0.061053,1,0.705,0.705,0.5,0.05
-0.24962,-0.21578,0,-0.060841,1,0.706,0.706,0.5,0.05
-0.24966,-0.21738,0,-0.060629,1,0.707,0.707,0.5,0.05
-0.2497,-0.21898,0,-0.060416,1,0.708,0.708,0.5,0.05
-0.24974,-0.22058,0,-0.060204,1,0.709,0.709,0.5,0.05
-0.24977,-0.22218,0,-0.059992,1,0.71,0.71,0.5,0.05
-0.24981,-0.22378,0,-0.05978,1,0.711,0.711,0.5,0.05
-0.24985,-0.22538,0,-0.059568,1,0.712,0.712,0.5,0.05
-0.24989,-0.22697,0,-0.059356,1,0.713,0.713,0.5,0.05
-0.24993,-0.22857,0,-0.059144,1,0.714,0.714,0.5,0.05
-0.24996,-0.23017,0,-0.058932,1,0.715,0.715,0.5,0.05
-0.25,-0.23177,0,-0.05872,1,0.716,0.716,0.5,0.05
-0.25004,-0.23337,0,-0.058508,1,0.717,0.717,0.5,0.05
-0.25008,-0.23497,0,-0.058296,1,0.718,0.718,0.5,0.05
-0.25011,-0.23657,0,-0.058084,1,0.719,0.719,0.5,0.05
-0.25015,-0.23817,0,-0.057871,1,0.72,0.72,0.5,0.05
-0.25007,-0.23969,0,-0.057632,1,0.721,0.721,0.5,0.05
-0.24998,-0.24122,0,-0.057392,1,0.722,0.722,0.5,0.05
-0.24989,-0.24275,0,-0.057153,1,0.723,0.723,0.5,0.05
-0.24981,-0.24428,0,-0.056913,1,0.724,0.724,0.5,0.05
-0.24972,-0.24581,0,-0.056673,1,0.725,0.725,0.5,0.05
-0.24964,-0.24733,0,-0.056434,1,0.726,0.726,0.5,0.05
-0.24955,-0.24886,0,-0.056194,1,0.727,0.727,0.5,0.05
-0.24946,-0.25039,0,-0.055955,1,0.728,0.728,0.5,0.05
-0.24938,-0.25192,0,-0.055715,1,0.729,0.729,0.5,0.05
-0.24929,-0.25344,0,-0.055475,1,0.73,0.73,0.5,0.05
-0.2492,-0.25497,0,-0.055236,1,0.731,0.731,0.5,0.05
-0.24912,-0.2565,0,-0.054996,1,0.732,0.732,0.5,0.05
-0.24903,-0.25803,0,-0.054757,1,0.733,0.733,0.5,0.05
-0.24895,-0.25956,0,-0.054517,1,0.734,0.734,0.5,0.05
-0.24886,-0.26108,0,-0.054277,1,0.735,0.735,0.5,0.05
-0.24877,-0.26261,0,-0.054038,1,0.736,0.736,0.5,0.05
-0.24869,-0.26414,0,-0.053798,1,0.737,0.737,0.5,0.05
-0.2486,-0.26567,0,-0.053559,1,0.738,0.738,0.5,0.05
-0.24851,-0.2672,0,-0.053319,1,0.739,0.739,0.5,0.05
-0.24843,-0.26872,0,-0.053079,1,0.74,0.74,0.5,0.05
-0.24818,-0.27012,0,-0.052819,1,0.741,0.741,0.5,0.05
-0.24794,-0.27151,0,-0.052558,1,0.742,0.742,0.5,0.05
-0.24769,-0.27291,0,-0.052298,1,0.743,0.743,0.5,0.05
-0.24745,-0.2743,0,-0.052037,1,0.744,0.744,0.5,0.05
-0.2472,-0.2757,0,-0.051777,1,0.745,0.745,0.5,0.05
